,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
25226,25226,25226,25226,25226,25226,25226,25226,25226,78274,37.000,1598,4,4,4,4,3,3,4,3,3,4,3,5,3,4,0,0.0
25227,25227,25227,25227,25227,25227,25227,25227,25227,122600,25.000,2020,5,5,5,5,3,3,3,3,5,5,5,3,4,3,0,0.0
25228,25228,25228,25228,25228,25228,25228,25228,25228,6746,47.000,122,1,1,1,1,5,5,5,4,4,4,4,3,4,5,91,103.0
25229,25229,25229,25229,25229,25229,25229,25229,25229,111741,51.000,1224,5,5,5,5,4,4,5,4,4,4,4,5,4,5,0,0.0
25230,25230,25230,25230,25230,25230,25230,25230,25230,38529,42.000,2446,1,5,5,5,4,2,4,1,1,1,1,3,1,1,0,0.0
25231,25231,25231,25231,25231,25231,25231,25231,25231,24482,27.000,547,3,1,3,3,2,3,3,2,3,1,2,2,2,2,0,0.0
25232,25232,25232,25232,25232,25232,25232,25232,25232,51787,45.000,509,3,4,3,1,4,3,4,4,5,5,4,4,4,4,0,0.0
25233,25233,25233,25233,25233,25233,25233,25233,25233,15798,33.000,3114,2,4,2,2,5,5,5,5,5,2,3,3,5,5,1,0.0
25234,25234,25234,25234,25234,25234,25234,25234,25234,28332,56.000,867,4,3,5,3,2,3,5,4,4,4,4,3,4,3,0,0.0
25235,25235,25235,25235,25235,25235,25235,25235,25235,71860,32.000,1744,3,3,4,3,3,3,3,3,4,5,3,4,4,3,74,70.0
25236,25236,25236,25236,25236,25236,25236,25236,25236,11020,41.000,140,4,2,2,2,4,4,4,4,4,2,4,3,5,4,0,0.0
25237,25237,25237,25237,25237,25237,25237,25237,25237,115656,72.000,3453,5,5,5,5,4,5,5,1,5,3,4,5,1,5,205,193.0
25238,25238,25238,25238,25238,25238,25238,25238,25238,66275,42.000,460,2,3,3,3,2,2,2,2,4,3,4,4,4,2,0,0.0
25239,25239,25239,25239,25239,25239,25239,25239,25239,102476,60.000,386,2,3,2,3,2,4,3,3,3,2,3,2,3,2,4,3.0
25240,25240,25240,25240,25240,25240,25240,25240,25240,64431,23.000,989,0,4,0,2,1,0,1,1,3,5,4,4,4,1,92,76.0
25241,25241,25241,25241,25241,25241,25241,25241,25241,80475,65.000,1299,4,4,4,5,3,4,4,3,3,4,3,4,3,3,32,30.0
25242,25242,25242,25242,25242,25242,25242,25242,25242,24855,49.000,991,5,4,4,4,5,5,5,5,1,4,4,4,4,5,0,0.0
25243,25243,25243,25243,25243,25243,25243,25243,25243,69943,32.000,2174,3,3,1,3,5,5,5,5,4,3,4,3,5,5,0,0.0
25244,25244,25244,25244,25244,25244,25244,25244,25244,67289,33.000,918,4,3,3,3,4,4,4,4,4,2,3,4,4,4,0,0.0
25245,25245,25245,25245,25245,25245,25245,25245,25245,5079,25.000,223,4,3,5,4,4,5,4,4,1,1,3,1,3,4,23,25.0
25246,25246,25246,25246,25246,25246,25246,25246,25246,34553,47.000,1598,1,1,1,1,2,5,5,3,3,3,3,2,3,3,30,20.0
25247,25247,25247,25247,25247,25247,25247,25247,25247,98370,30.000,1189,2,5,2,3,5,2,5,5,4,5,4,5,5,5,0,0.0
25248,25248,25248,25248,25248,25248,25248,25248,25248,82226,48.000,3360,5,5,5,5,2,4,4,4,4,4,4,4,4,5,0,0.0
25249,25249,25249,25249,25249,25249,25249,25249,25249,117205,23.000,368,4,4,4,3,2,4,2,2,1,2,3,1,3,2,19,12.0
25250,25250,25250,25250,25250,25250,25250,25250,25250,16933,42.000,820,2,1,1,1,2,4,4,1,1,2,1,1,1,4,3,7.0
25251,25251,25251,25251,25251,25251,25251,25251,25251,72005,49.000,1437,1,1,2,1,4,4,5,3,3,4,3,4,3,4,0,0.0
25252,25252,25252,25252,25252,25252,25252,25252,25252,121749,61.000,2987,3,3,5,3,2,5,5,3,3,4,3,3,3,5,0,0.0
25253,25253,25253,25253,25253,25253,25253,25253,25253,45528,38.000,554,4,1,1,1,4,4,4,5,3,1,4,4,4,4,133,125.0
25254,25254,25254,25254,25254,25254,25254,25254,25254,13030,67.000,374,5,4,5,3,4,5,4,4,1,5,3,1,3,4,0,0.0
25255,25255,25255,25255,25255,25255,25255,25255,25255,12640,23.000,844,4,3,3,5,2,3,2,2,3,1,2,2,2,2,0,0.0
25256,25256,25256,25256,25256,25256,25256,25256,25256,79567,36.000,762,4,1,1,1,4,4,4,3,3,4,3,4,3,4,200,218.0
25257,25257,25257,25257,25257,25257,25257,25257,25257,68132,63.000,813,0,3,0,3,4,2,3,1,1,0,1,3,1,2,0,0.0
25258,25258,25258,25258,25258,25258,25258,25258,25258,93479,37.000,671,3,3,3,3,5,4,4,4,4,4,4,3,4,3,21,14.0
25259,25259,25259,25259,25259,25259,25259,25259,25259,66652,41.000,802,4,4,4,4,5,5,5,5,5,5,5,4,5,4,0,0.0
25260,25260,25260,25260,25260,25260,25260,25260,25260,118755,54.000,621,1,5,2,2,2,5,4,3,3,2,3,3,3,4,10,11.0
25261,25261,25261,25261,25261,25261,25261,25261,25261,79212,39.000,1990,4,2,4,3,3,4,3,3,4,1,3,2,4,3,0,0.0
25262,25262,25262,25262,25262,25262,25262,25262,25262,85474,19.000,214,3,2,3,3,2,3,2,2,1,1,3,2,3,2,8,0.0
25263,25263,25263,25263,25263,25263,25263,25263,25263,110671,12.000,1005,3,3,3,2,1,3,1,1,5,2,4,3,5,1,5,0.0
25264,25264,25264,25264,25264,25264,25264,25264,25264,5481,21.000,265,1,4,1,4,1,1,1,1,2,1,4,2,4,1,70,107.0
25265,25265,25265,25265,25265,25265,25265,25265,25265,88425,33.000,404,3,3,3,3,1,3,1,1,3,4,4,3,3,1,0,0.0
25266,25266,25266,25266,25266,25266,25266,25266,25266,86314,30.000,226,3,4,4,4,3,3,3,3,1,1,3,2,4,3,102,100.0
25267,25267,25267,25267,25267,25267,25267,25267,25267,127272,47.000,2765,2,1,1,1,2,3,4,2,2,2,2,1,2,2,15,11.0
25268,25268,25268,25268,25268,25268,25268,25268,25268,21830,39.000,640,1,3,1,3,5,1,5,5,1,5,3,3,4,5,9,8.0
25269,25269,25269,25269,25269,25269,25269,25269,25269,86506,38.000,712,1,3,2,3,4,2,4,4,1,4,4,5,4,4,0,0.0
25270,25270,25270,25270,25270,25270,25270,25270,25270,124486,57.000,3500,1,1,1,1,5,2,3,1,1,1,1,4,1,1,0,0.0
25271,25271,25271,25271,25271,25271,25271,25271,25271,124712,37.000,399,1,5,3,2,4,3,4,4,5,4,5,3,4,4,0,0.0
25272,25272,25272,25272,25272,25272,25272,25272,25272,47461,33.000,532,2,4,4,5,4,4,4,4,5,4,4,4,4,4,7,12.0
25273,25273,25273,25273,25273,25273,25273,25273,25273,45502,53.000,674,5,2,2,2,5,5,5,5,3,1,3,1,4,5,54,58.0
25274,25274,25274,25274,25274,25274,25274,25274,25274,65332,45.000,2578,4,4,4,4,2,5,4,5,5,5,5,4,5,5,0,0.0
25275,25275,25275,25275,25275,25275,25275,25275,25275,13882,40.000,2537,1,1,1,1,3,5,5,3,3,4,3,2,3,5,0,0.0
25276,25276,25276,25276,25276,25276,25276,25276,25276,126282,19.000,468,1,5,5,1,5,5,5,5,3,5,5,1,4,5,9,4.0
25277,25277,25277,25277,25277,25277,25277,25277,25277,115455,23.000,390,3,0,3,3,3,3,3,3,4,1,4,3,4,3,26,22.0
25278,25278,25278,25278,25278,25278,25278,25278,25278,114529,62.000,325,3,5,3,1,1,1,3,4,4,3,4,3,4,3,0,0.0
25279,25279,25279,25279,25279,25279,25279,25279,25279,3739,66.000,431,2,3,2,3,1,2,1,1,4,3,3,4,4,1,0,0.0
25280,25280,25280,25280,25280,25280,25280,25280,25280,32909,48.000,163,1,5,0,1,2,0,2,2,5,2,5,5,5,2,0,0.0
25281,25281,25281,25281,25281,25281,25281,25281,25281,61043,26.000,1546,4,4,4,4,4,4,4,4,4,3,5,5,5,4,2,0.0
25282,25282,25282,25282,25282,25282,25282,25282,25282,12169,11.000,1075,1,5,5,5,1,1,1,1,3,2,3,3,2,1,0,0.0
25283,25283,25283,25283,25283,25283,25283,25283,25283,89166,33.000,1947,3,4,3,1,3,3,3,3,4,4,5,4,5,3,0,6.0
25284,25284,25284,25284,25284,25284,25284,25284,25284,100413,14.000,1011,3,5,5,5,3,3,3,3,4,2,3,3,4,3,1,0.0
25285,25285,25285,25285,25285,25285,25285,25285,25285,41484,49.000,2531,2,2,2,2,4,2,3,5,5,5,5,4,5,4,19,32.0
25286,25286,25286,25286,25286,25286,25286,25286,25286,81101,54.000,3988,1,1,1,1,5,4,4,4,4,5,4,4,4,4,9,31.0
25287,25287,25287,25287,25287,25287,25287,25287,25287,67598,40.000,1464,2,2,2,5,5,2,2,5,5,5,4,4,5,5,0,32.0
25288,25288,25288,25288,25288,25288,25288,25288,25288,65728,28.000,936,3,3,3,3,2,2,2,2,4,2,4,4,5,2,0,0.0
25289,25289,25289,25289,25289,25289,25289,25289,25289,107748,66.000,405,4,1,4,3,4,4,4,3,5,3,2,4,1,4,241,246.0
25290,25290,25290,25290,25290,25290,25290,25290,25290,111504,65.000,3718,2,5,5,5,4,3,4,2,2,3,2,4,2,4,0,0.0
25291,25291,25291,25291,25291,25291,25291,25291,25291,91810,21.000,532,2,4,3,3,5,3,5,5,4,5,4,4,5,5,0,0.0
25292,25292,25292,25292,25292,25292,25292,25292,25292,113488,42.000,407,3,4,4,4,3,3,3,3,3,5,4,2,3,3,13,16.0
25293,25293,25293,25293,25293,25293,25293,25293,25293,93322,57.000,3156,5,1,5,5,2,5,5,4,4,4,4,5,4,5,0,0.0
25294,25294,25294,25294,25294,25294,25294,25294,25294,6086,29.000,693,3,3,3,4,3,4,4,1,1,3,3,4,2,4,144,133.0
25295,25295,25295,25295,25295,25295,25295,25295,25295,72188,50.000,594,3,2,3,3,3,5,4,4,4,4,4,3,4,3,0,4.0
25296,25296,25296,25296,25296,25296,25296,25296,25296,63450,60.000,447,1,4,1,3,2,5,4,4,4,1,2,4,4,4,62,51.0
25297,25297,25297,25297,25297,25297,25297,25297,25297,103720,70.000,251,5,5,5,3,4,5,4,4,4,5,4,5,4,4,0,0.0
25298,25298,25298,25298,25298,25298,25298,25298,25298,16786,42.000,642,4,5,5,5,4,3,5,4,4,4,4,2,4,4,0,0.0
25299,25299,25299,25299,25299,25299,25299,25299,25299,61434,34.000,2288,1,1,1,1,4,1,4,4,4,5,3,4,5,4,84,64.0
25300,25300,25300,25300,25300,25300,25300,25300,25300,57913,67.000,305,2,5,2,1,4,2,4,4,5,3,4,3,4,4,30,48.0
25301,25301,25301,25301,25301,25301,25301,25301,25301,12976,20.000,374,1,3,1,5,5,1,5,5,2,1,4,1,1,5,0,0.0
25302,25302,25302,25302,25302,25302,25302,25302,25302,57211,48.000,1514,1,3,4,3,1,3,4,1,1,1,1,2,1,4,0,0.0
25303,25303,25303,25303,25303,25303,25303,25303,25303,86464,22.000,762,2,2,2,1,1,2,1,1,3,4,4,1,2,1,2,0.0
25304,25304,25304,25304,25304,25304,25304,25304,25304,74008,64.000,1471,1,1,1,1,2,5,5,5,5,5,5,4,5,3,0,0.0
25305,25305,25305,25305,25305,25305,25305,25305,25305,126666,62.000,2626,5,5,5,5,4,5,4,4,4,4,4,5,4,5,11,0.0
25306,25306,25306,25306,25306,25306,25306,25306,25306,99974,47.000,888,1,3,3,3,2,3,4,1,1,1,1,1,1,1,0,7.0
25307,25307,25307,25307,25307,25307,25307,25307,25307,72819,21.000,1045,2,3,2,2,3,2,3,3,2,2,4,1,2,3,0,0.0
25308,25308,25308,25308,25308,25308,25308,25308,25308,54850,40.000,862,4,1,1,1,1,4,4,4,4,4,4,4,4,3,38,32.0
25309,25309,25309,25309,25309,25309,25309,25309,25309,120250,57.000,1303,0,1,0,3,4,0,4,4,2,4,2,4,3,4,0,0.0
25310,25310,25310,25310,25310,25310,25310,25310,25310,14211,63.000,692,4,5,4,2,1,4,1,1,5,5,3,1,1,1,4,9.0
25311,25311,25311,25311,25311,25311,25311,25311,25311,118157,35.000,1444,2,2,4,2,3,5,5,5,5,4,5,4,5,4,5,0.0
25312,25312,25312,25312,25312,25312,25312,25312,25312,45430,31.000,458,2,2,2,2,2,2,2,2,2,3,4,3,4,2,0,0.0
25313,25313,25313,25313,25313,25313,25313,25313,25313,108321,22.000,984,2,2,2,3,5,2,5,5,2,3,3,2,3,5,4,0.0
25314,25314,25314,25314,25314,25314,25314,25314,25314,47548,34.000,501,0,0,0,1,4,0,5,4,3,3,1,1,3,4,0,0.0
25315,25315,25315,25315,25315,25315,25315,25315,25315,47641,28.000,1428,4,4,4,3,5,4,3,5,4,5,3,2,4,5,20,18.0
25316,25316,25316,25316,25316,25316,25316,25316,25316,57010,68.000,2454,4,4,4,4,5,4,3,4,4,4,4,4,4,4,1,0.0
25317,25317,25317,25317,25317,25317,25317,25317,25317,66064,15.000,1055,1,5,1,5,2,1,2,2,3,3,4,3,5,2,0,0.0
25318,25318,25318,25318,25318,25318,25318,25318,25318,60200,22.000,983,4,4,4,4,3,4,3,3,3,5,3,5,5,3,0,0.0
25319,25319,25319,25319,25319,25319,25319,25319,25319,118582,9.000,646,1,4,1,3,4,1,4,4,3,3,4,3,3,4,76,67.0
25320,25320,25320,25320,25320,25320,25320,25320,25320,20773,26.000,508,3,0,3,5,1,3,1,1,2,5,5,3,5,1,0,0.0
25321,25321,25321,25321,25321,25321,25321,25321,25321,85150,43.000,696,2,2,2,3,5,2,5,5,4,4,3,1,3,5,0,0.0
25322,25322,25322,25322,25322,25322,25322,25322,25322,120317,35.000,268,3,3,3,3,3,3,3,3,2,3,4,2,3,3,60,81.0
25323,25323,25323,25323,25323,25323,25323,25323,25323,25833,54.000,692,4,5,5,5,4,4,4,4,2,5,1,4,5,4,16,12.0
25324,25324,25324,25324,25324,25324,25324,25324,25324,79743,30.000,762,1,3,3,3,1,1,1,1,4,5,4,4,3,1,0,0.0
25325,25325,25325,25325,25325,25325,25325,25325,25325,66556,61.000,328,1,0,1,2,4,1,4,4,4,3,4,4,4,4,0,0.0
25326,25326,25326,25326,25326,25326,25326,25326,25326,19072,30.000,2451,3,1,1,1,3,3,3,3,1,1,3,4,3,3,0,0.0
25327,25327,25327,25327,25327,25327,25327,25327,25327,73705,56.000,204,3,1,3,2,2,3,2,2,3,5,1,2,2,2,35,24.0
25328,25328,25328,25328,25328,25328,25328,25328,25328,66129,37.000,583,4,5,3,5,2,3,2,2,3,4,4,5,5,2,0,0.0
25329,25329,25329,25329,25329,25329,25329,25329,25329,34882,26.000,2248,5,4,4,4,5,3,5,5,2,5,4,5,3,5,9,40.0
25330,25330,25330,25330,25330,25330,25330,25330,25330,10615,49.000,3330,5,1,5,5,4,4,4,5,5,5,5,3,5,4,0,0.0
25331,25331,25331,25331,25331,25331,25331,25331,25331,4781,57.000,315,2,5,5,5,4,2,2,2,2,1,2,1,2,2,0,21.0
25332,25332,25332,25332,25332,25332,25332,25332,25332,38839,23.000,354,2,0,2,4,4,2,4,4,3,2,2,5,2,4,3,0.0
25333,25333,25333,25333,25333,25333,25333,25333,25333,21205,38.000,192,5,2,2,2,5,5,5,5,4,3,3,3,1,5,0,0.0
25334,25334,25334,25334,25334,25334,25334,25334,25334,45229,32.000,1013,4,2,2,2,4,4,4,4,1,2,3,2,4,4,0,4.0
25335,25335,25335,25335,25335,25335,25335,25335,25335,11863,31.000,1042,2,5,3,5,2,2,2,2,3,4,4,2,3,2,54,53.0
25336,25336,25336,25336,25336,25336,25336,25336,25336,81472,57.000,3691,1,4,4,4,2,3,3,1,1,1,1,1,1,2,0,0.0
25337,25337,25337,25337,25337,25337,25337,25337,25337,95754,18.000,2046,4,4,4,4,5,5,4,5,5,5,5,4,5,5,1,0.0
25338,25338,25338,25338,25338,25338,25338,25338,25338,50209,78.000,77,4,5,5,5,5,4,5,5,1,3,2,3,2,5,0,0.0
25339,25339,25339,25339,25339,25339,25339,25339,25339,6032,22.000,693,4,1,4,1,4,4,4,4,4,4,4,2,4,4,0,22.0
25340,25340,25340,25340,25340,25340,25340,25340,25340,7297,23.000,139,2,3,2,3,3,2,3,3,4,5,3,2,4,3,47,45.0
25341,25341,25341,25341,25341,25341,25341,25341,25341,10648,44.000,1933,2,2,2,2,3,5,5,5,5,5,5,4,5,3,0,0.0
25342,25342,25342,25342,25342,25342,25342,25342,25342,67336,63.000,1471,2,2,2,2,5,5,5,4,4,4,4,4,4,3,21,13.0
25343,25343,25343,25343,25343,25343,25343,25343,25343,61823,20.000,1334,3,5,3,3,4,3,4,4,4,2,5,3,4,4,0,0.0
25344,25344,25344,25344,25344,25344,25344,25344,25344,42715,46.000,3898,2,2,2,2,3,4,5,4,4,4,4,3,4,5,68,42.0
25345,25345,25345,25345,25345,25345,25345,25345,25345,73171,29.000,1258,3,5,3,1,1,3,1,1,4,2,5,3,4,1,0,0.0
25346,25346,25346,25346,25346,25346,25346,25346,25346,64833,51.000,247,3,3,3,3,2,4,5,4,4,4,4,5,4,3,0,2.0
25347,25347,25347,25347,25347,25347,25347,25347,25347,126389,10.000,650,2,5,2,4,1,2,1,1,4,2,4,2,1,1,0,0.0
25348,25348,25348,25348,25348,25348,25348,25348,25348,12779,18.000,528,0,1,0,2,2,0,2,2,4,2,4,4,4,2,0,0.0
25349,25349,25349,25349,25349,25349,25349,25349,25349,97787,42.000,3904,5,5,5,5,4,4,5,3,3,3,3,5,3,5,0,0.0
25350,25350,25350,25350,25350,25350,25350,25350,25350,50955,27.000,337,2,2,2,3,1,2,1,1,3,1,4,2,3,1,0,3.0
25351,25351,25351,25351,25351,25351,25351,25351,25351,62115,45.000,2565,5,5,5,5,5,4,5,5,5,5,5,4,5,4,0,0.0
25352,25352,25352,25352,25352,25352,25352,25352,25352,57416,22.000,524,4,4,4,4,2,4,4,2,4,2,5,4,5,2,10,6.0
25353,25353,25353,25353,25353,25353,25353,25353,25353,23997,43.000,562,4,3,3,3,4,4,4,4,4,1,3,4,4,4,0,0.0
25354,25354,25354,25354,25354,25354,25354,25354,25354,99760,37.000,361,3,4,3,3,4,3,4,4,4,3,3,4,4,4,0,0.0
25355,25355,25355,25355,25355,25355,25355,25355,25355,84551,69.000,2556,3,2,3,3,4,4,4,5,5,3,5,1,5,2,0,0.0
25356,25356,25356,25356,25356,25356,25356,25356,25356,13844,10.000,594,2,4,2,2,2,4,3,2,3,1,5,3,4,3,128,233.0
25357,25357,25357,25357,25357,25357,25357,25357,25357,128640,7.000,954,3,5,3,1,4,3,4,4,4,3,4,3,4,4,0,0.0
25358,25358,25358,25358,25358,25358,25358,25358,25358,91617,23.000,1340,2,2,2,2,5,5,5,5,5,4,4,3,5,5,61,47.0
25359,25359,25359,25359,25359,25359,25359,25359,25359,21220,40.000,153,2,4,2,1,1,2,1,1,4,3,5,4,4,1,10,3.0
25360,25360,25360,25360,25360,25360,25360,25360,25360,74225,9.000,1746,0,1,0,2,3,0,5,3,1,1,1,3,3,3,0,0.0
25361,25361,25361,25361,25361,25361,25361,25361,25361,50272,22.000,110,0,5,0,2,1,1,1,1,3,1,3,2,1,1,0,0.0
25362,25362,25362,25362,25362,25362,25362,25362,25362,113042,42.000,543,1,1,3,1,4,5,4,4,4,4,4,4,4,5,73,60.0
25363,25363,25363,25363,25363,25363,25363,25363,25363,120799,37.000,2060,5,5,5,5,2,5,4,5,5,5,5,5,5,3,0,0.0
25364,25364,25364,25364,25364,25364,25364,25364,25364,19631,17.000,1754,3,1,1,1,3,3,3,3,1,1,3,3,3,3,4,0.0
25365,25365,25365,25365,25365,25365,25365,25365,25365,30888,43.000,653,1,1,1,3,5,1,2,5,2,1,3,2,4,5,25,13.0
25366,25366,25366,25366,25366,25366,25366,25366,25366,52502,50.000,110,5,5,5,5,2,5,5,4,4,4,5,5,4,4,0,0.0
25367,25367,25367,25367,25367,25367,25367,25367,25367,54935,26.000,2492,2,2,2,2,2,2,2,2,2,4,4,3,4,2,11,19.0
25368,25368,25368,25368,25368,25368,25368,25368,25368,102418,32.000,258,2,3,2,5,5,2,5,5,3,3,1,2,1,5,10,4.0
25369,25369,25369,25369,25369,25369,25369,25369,25369,118640,16.000,621,2,4,4,4,2,2,1,2,3,3,4,1,3,2,32,23.0
25370,25370,25370,25370,25370,25370,25370,25370,25370,117340,27.000,393,4,4,4,4,5,4,5,5,5,4,4,3,5,5,0,9.0
25371,25371,25371,25371,25371,25371,25371,25371,25371,41680,23.000,936,0,3,0,3,5,0,5,5,3,3,4,4,3,5,0,14.0
25372,25372,25372,25372,25372,25372,25372,25372,25372,62216,33.000,2454,3,4,3,3,1,3,1,1,2,3,4,3,3,1,7,22.0
25373,25373,25373,25373,25373,25373,25373,25373,25373,115909,16.000,325,2,3,2,4,2,2,2,2,3,1,4,5,3,2,6,0.0
25374,25374,25374,25374,25374,25374,25374,25374,25374,24569,39.000,696,3,4,3,2,1,3,1,1,4,2,5,3,5,1,2,0.0
25375,25375,25375,25375,25375,25375,25375,25375,25375,27042,52.000,1489,2,2,2,2,2,5,4,5,5,5,5,5,5,4,0,0.0
25376,25376,25376,25376,25376,25376,25376,25376,25376,19494,55.000,566,4,5,5,5,4,5,4,4,4,4,4,5,4,5,36,15.0
25377,25377,25377,25377,25377,25377,25377,25377,25377,125148,53.000,1999,5,5,1,5,2,5,5,5,5,5,5,4,5,5,5,0.0
25378,25378,25378,25378,25378,25378,25378,25378,25378,12180,56.000,642,5,0,5,2,5,5,5,5,1,2,2,1,5,5,0,0.0
25379,25379,25379,25379,25379,25379,25379,25379,25379,99433,20.000,337,1,3,2,4,5,2,5,5,1,1,5,1,4,5,0,0.0
25380,25380,25380,25380,25380,25380,25380,25380,25380,118189,38.000,1440,1,5,5,5,1,1,1,1,3,2,3,3,3,1,0,0.0
25381,25381,25381,25381,25381,25381,25381,25381,25381,95498,49.000,148,2,2,2,2,5,4,4,2,2,2,2,1,2,4,7,12.0
25382,25382,25382,25382,25382,25382,25382,25382,25382,75514,49.000,748,4,4,4,2,2,4,2,2,4,2,5,3,4,2,0,0.0
25383,25383,25383,25383,25383,25383,25383,25383,25383,72981,9.000,1089,2,2,2,2,5,5,5,5,5,4,5,3,5,5,4,1.0
25384,25384,25384,25384,25384,25384,25384,25384,25384,13066,27.000,936,3,5,5,5,3,3,3,3,3,4,3,2,3,3,56,40.0
25385,25385,25385,25385,25385,25385,25385,25385,25385,3043,28.000,489,1,1,1,1,4,4,4,4,4,2,5,3,4,4,0,0.0
25386,25386,25386,25386,25386,25386,25386,25386,25386,56435,30.000,719,3,2,2,3,4,2,2,4,4,4,3,4,3,4,0,0.0
25387,25387,25387,25387,25387,25387,25387,25387,25387,69162,24.000,187,2,1,1,1,2,3,2,2,2,2,4,4,3,2,83,82.0
25388,25388,25388,25388,25388,25388,25388,25388,25388,98084,47.000,2253,1,2,1,1,4,4,5,4,4,4,4,3,4,3,51,47.0
25389,25389,25389,25389,25389,25389,25389,25389,25389,70286,38.000,852,4,5,5,5,4,3,3,4,4,4,4,3,4,1,38,35.0
25390,25390,25390,25390,25390,25390,25390,25390,25390,22618,61.000,300,2,4,2,1,2,2,2,2,5,5,5,5,4,2,15,10.0
25391,25391,25391,25391,25391,25391,25391,25391,25391,19935,51.000,315,1,1,1,3,5,3,3,4,4,1,4,2,4,2,0,0.0
25392,25392,25392,25392,25392,25392,25392,25392,25392,92261,44.000,1670,3,5,4,1,1,4,1,1,2,2,2,4,2,1,0,0.0
25393,25393,25393,25393,25393,25393,25393,25393,25393,57941,20.000,837,1,2,2,3,2,2,5,2,1,1,4,1,3,2,40,63.0
25394,25394,25394,25394,25394,25394,25394,25394,25394,13534,42.000,2299,5,5,5,5,4,5,5,5,5,5,4,1,5,1,0,0.0
25395,25395,25395,25395,25395,25395,25395,25395,25395,55098,60.000,979,2,2,2,2,2,1,4,4,4,4,4,3,4,1,0,0.0
25396,25396,25396,25396,25396,25396,25396,25396,25396,41554,50.000,1235,2,2,2,3,4,2,4,4,3,2,4,4,3,4,5,12.0
25397,25397,25397,25397,25397,25397,25397,25397,25397,82585,54.000,3055,2,2,2,2,4,4,5,4,4,4,4,4,4,5,0,0.0
25398,25398,25398,25398,25398,25398,25398,25398,25398,21642,53.000,780,3,4,4,4,1,4,3,5,5,4,5,1,5,2,0,0.0
25399,25399,25399,25399,25399,25399,25399,25399,25399,93728,39.000,630,3,4,3,3,5,3,4,5,3,2,4,5,5,5,11,12.0
25400,25400,25400,25400,25400,25400,25400,25400,25400,103463,48.000,448,1,4,2,1,3,5,5,1,1,2,5,3,1,4,0,0.0
25401,25401,25401,25401,25401,25401,25401,25401,25401,9487,25.000,239,5,0,5,5,5,5,5,5,4,5,5,4,5,5,18,15.0
25402,25402,25402,25402,25402,25402,25402,25402,25402,39677,40.000,612,2,3,2,3,2,2,2,2,1,4,3,4,4,2,18,8.0
25403,25403,25403,25403,25403,25403,25403,25403,25403,110454,16.000,883,2,2,2,3,1,2,1,1,1,2,3,1,4,1,1,0.0
25404,25404,25404,25404,25404,25404,25404,25404,25404,65541,59.000,175,2,2,2,2,5,5,4,5,5,5,4,4,5,3,0,0.0
25405,25405,25405,25405,25405,25405,25405,25405,25405,72929,43.000,2645,1,1,4,1,5,5,5,5,5,5,5,4,5,3,72,113.0
25406,25406,25406,25406,25406,25406,25406,25406,25406,56882,45.000,2454,4,4,4,4,5,5,5,5,4,4,4,5,4,5,22,25.0
25407,25407,25407,25407,25407,25407,25407,25407,25407,109948,29.000,1052,4,5,4,1,5,4,5,5,3,2,4,3,5,5,0,0.0
25408,25408,25408,25408,25408,25408,25408,25408,25408,6636,27.000,416,4,4,4,1,1,4,1,1,3,4,5,4,5,1,0,0.0
25409,25409,25409,25409,25409,25409,25409,25409,25409,91171,60.000,581,1,4,1,2,1,1,1,1,5,4,2,3,2,1,0,0.0
25410,25410,25410,25410,25410,25410,25410,25410,25410,88966,52.000,1199,2,4,4,4,5,3,4,2,2,2,2,3,2,4,72,78.0
25411,25411,25411,25411,25411,25411,25411,25411,25411,23609,64.000,589,2,5,2,2,5,4,5,3,3,2,3,5,3,4,0,0.0
25412,25412,25412,25412,25412,25412,25412,25412,25412,115057,36.000,337,2,1,2,4,2,2,2,2,1,5,4,3,4,2,64,57.0
25413,25413,25413,25413,25413,25413,25413,25413,25413,33359,49.000,2349,5,4,4,4,5,4,5,5,5,5,5,4,5,4,0,0.0
25414,25414,25414,25414,25414,25414,25414,25414,25414,111935,26.000,770,1,1,1,3,2,1,2,2,5,5,4,5,5,2,12,0.0
25415,25415,25415,25415,25415,25415,25415,25415,25415,119401,52.000,2593,4,4,3,4,5,4,4,5,5,5,5,4,5,4,5,28.0
25416,25416,25416,25416,25416,25416,25416,25416,25416,120798,58.000,666,5,5,5,5,2,4,5,3,3,3,3,5,3,5,0,0.0
25417,25417,25417,25417,25417,25417,25417,25417,25417,72214,37.000,919,5,5,5,2,2,5,2,2,3,5,5,5,5,2,0,0.0
25418,25418,25418,25418,25418,25418,25418,25418,25418,115711,36.000,446,2,2,2,4,4,2,4,4,5,5,5,3,4,4,0,0.0
25419,25419,25419,25419,25419,25419,25419,25419,25419,26739,70.000,270,2,0,0,3,4,0,2,4,5,3,4,4,4,4,45,43.0
25420,25420,25420,25420,25420,25420,25420,25420,25420,115303,33.000,337,3,2,2,2,3,3,3,3,2,3,3,1,2,3,15,4.0
